Credit_History,Loan_Status,LoanAmount_log,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Loan_ID,Total_Income,Total_Income_log,EMI,Balance_Income
1.0,1,4.700480365792417,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002705,3775.0,8.236155661683124,0.3055555555555556,3469.4444444444443
0.0,1,5.081404364984463,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,LP002706,6715.0,8.812099108957337,0.44722222222222224,6267.777777777777
1.0,1,4.543294782270004,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,LP002714,3981.0,8.289288323000317,0.2611111111111111,3719.8888888888887
1.0,1,4.867534450455582,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002716,6783.0,8.82217476094608,0.3611111111111111,6421.888888888889
1.0,1,5.375278407684165,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002717,6525.0,8.783396232190894,0.6,5925.0
1.0,1,4.605170185988092,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,LP002720,4281.0,8.361941906144946,0.2777777777777778,4003.222222222222
0.0,0,4.700480365792417,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,LP002723,3588.0,8.185350223178686,0.3055555555555556,3282.4444444444443
1.0,0,5.278114659230517,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,LP002729,11250.0,9.328123407632566,0.5444444444444444,10705.555555555555
1.0,1,4.8283137373023015,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,LP002731,18165.0,9.807251944655302,0.3472222222222222,17817.777777777777
1.0,1,4.836281906951478,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002732,4592.0,8.432070937999402,0.35,4242.0
1.0,1,5.780743515792329,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002734,10039.0,9.214232786691527,0.9,9139.0
1.0,1,4.672828834461906,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,LP002738,3617.0,8.193400231952097,0.2972222222222222,3319.777777777778
1.0,0,4.189654742026425,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002739,3453.0,8.146998697389993,0.18333333333333332,3269.6666666666665
1.0,1,5.056245805348308,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002740,6417.0,8.766705997750515,0.8722222222222222,5544.777777777777
1.0,1,4.941642422609304,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002741,7453.0,8.916371914881694,0.7777777777777778,6675.222222222223
0.0,0,4.59511985013459,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002743,2138.0,7.6676260915849905,0.275,1863.0
1.0,1,4.553876891600541,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,LP002753,3652.0,8.20303024171486,0.2638888888888889,3388.1111111111113
1.0,1,4.852030263919617,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,LP002755,4763.0,8.46863300080086,0.35555555555555557,4407.444444444444
1.0,1,4.624972813284271,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,LP002757,3680.0,8.210668031162976,0.2833333333333333,3396.6666666666665
1.0,1,5.043425116919247,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002767,4718.0,8.45914025996762,0.4305555555555556,4287.444444444444
1.0,0,4.382026634673881,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002768,3358.0,8.119100837637486,2.2222222222222223,1135.7777777777778
1.0,1,4.976733742420574,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002772,4309.0,8.368461137615839,0.4027777777777778,3906.222222222222
0.0,0,4.634728988229636,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002776,5000.0,8.517193191416238,0.2861111111111111,4713.888888888889
1.0,1,4.700480365792417,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002777,4801.0,8.476579508530941,0.3055555555555556,4495.444444444444
0.0,0,4.852030263919617,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,LP002778,6633.0,8.799812469525556,0.35555555555555557,6277.444444444444
1.0,1,4.852030263919617,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,LP002784,4867.0,8.490233009833455,0.35555555555555557,4511.444444444444
1.0,1,5.062595033026967,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002785,6583.0,8.792245847467877,0.4388888888888889,6144.111111111111
0.0,0,5.198497031265826,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,LP002788,4787.0,8.473659189392508,0.5027777777777778,4284.222222222223
0.0,0,4.882801922586371,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002789,7859.0,8.969414650866176,0.7333333333333333,7125.666666666667
1.0,1,3.258096538021482,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002792,6500.0,8.779557455883728,0.07222222222222222,6427.777777777777
1.0,1,4.430816798843313,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002794,4292.0,8.36450810375059,0.23333333333333334,4058.6666666666665
1.0,1,5.560681631015528,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,LP002795,10139.0,9.22414465295258,0.7222222222222222,9416.777777777777
1.0,1,5.087596335232384,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002798,6556.0,8.78813593986372,0.45,6106.0
1.0,1,5.204006687076795,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002804,6486.0,8.777401286867264,0.5055555555555555,5980.444444444444
1.0,1,4.68213122712422,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,LP002807,3917.0,8.27308133366583,0.3,3617.0
1.0,1,6.396929655216146,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,LP002813,19484.0,9.877348894926433,1.6666666666666667,17817.333333333332
1.0,1,5.351858133476067,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002820,7977.0,8.984317679911129,0.5861111111111111,7390.888888888889
1.0,1,4.882801922586371,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,LP002821,5800.0,8.66561319653451,0.36666666666666664,5433.333333333333
0.0,0,5.552959584921617,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002832,8799.0,9.08239335764556,0.7166666666666667,8082.333333333333
1.0,1,4.787491742782046,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002833,4467.0,8.404472321352118,0.3333333333333333,4133.666666666667
1.0,1,4.248495242049359,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002836,3333.0,8.11162807830774,0.19444444444444445,3138.5555555555557
0.0,0,4.812184355372417,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002837,5900.0,8.68270762989381,0.3416666666666667,5558.333333333333
1.0,0,2.19722457733622,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002840,2378.0,7.774015077250727,0.025,2353.0
0.0,0,4.6443908991413725,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002841,5230.0,8.56216655705897,0.28888888888888886,4941.111111111111
1.0,1,5.225746673713202,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002842,5167.0,8.550047528287184,0.5166666666666667,4650.333333333333
0.0,0,5.10594547390058,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002847,6567.0,8.789812386190972,0.4583333333333333,6108.666666666667
1.0,1,5.616771097666572,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002855,16666.0,9.721125994942152,0.7638888888888888,15902.111111111111
1.0,0,5.231108616854587,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,LP002862,7750.0,8.955448122347393,0.38958333333333334,7360.416666666667
1.0,0,5.010635294096256,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,LP002863,6406.0,8.764990330169104,0.4166666666666667,5989.333333333333
1.0,1,4.68213122712422,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002868,3620.0,8.194229304819817,1.2857142857142858,2334.285714285714
0.0,0,4.912654885736052,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002872,5297.0,8.574895901544526,0.37777777777777777,4919.222222222223
1.0,1,4.700480365792417,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002874,5968.0,8.694167141883597,0.3055555555555556,5662.444444444444
1.0,1,4.672828834461906,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,LP002877,4014.0,8.297543529356284,0.2972222222222222,3716.777777777778
1.0,1,5.081404364984463,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002888,6099.0,8.715880102296456,0.44722222222222224,5651.777777777777
1.0,1,5.3230099791384085,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002892,6540.0,8.785692444451245,0.5694444444444444,5970.555555555556
1.0,0,4.499809670330265,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002893,35673.0,10.482149379105689,0.25,35423.0
1.0,1,3.58351893845611,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002894,3166.0,8.060224240440958,0.1,3066.0
1.0,0,4.110873864173311,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,LP002898,1880.0,7.539027055823995,0.16944444444444445,1710.5555555555557
0.0,0,4.983606621708336,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,LP002911,4704.0,8.456168489578463,0.40555555555555556,4298.444444444444
1.0,0,5.147494476813453,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,LP002912,7283.0,8.893298144217916,2.0476190476190474,5235.380952380952
1.0,1,4.6443908991413725,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002916,3819.0,8.247743887225516,0.28888888888888886,3530.1111111111113
1.0,1,4.248495242049359,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002917,2165.0,7.68017564043659,0.19444444444444445,1970.5555555555557
1.0,1,4.543294782270004,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002925,4750.0,8.465899897028686,0.2611111111111111,4488.888888888889
0.0,0,4.663439094112067,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,LP002926,2726.0,7.9105906122564775,0.29444444444444445,2431.5555555555557
1.0,1,4.02535169073515,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002928,6416.0,8.766550149546351,0.3111111111111111,6104.888888888889
1.0,0,5.3230099791384085,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,LP002931,6000.0,8.699514748210191,0.8541666666666666,5145.833333333333
1.0,1,5.676753802268282,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,LP002933,9357.0,9.143880005275912,0.8111111111111111,8545.888888888889
1.0,1,4.955827057601261,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002936,7159.0,8.876125585396185,0.7888888888888889,6370.111111111111
1.0,1,5.560681631015528,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,LP002938,16120.0,9.68781601606062,0.7222222222222222,15397.777777777777
1.0,1,4.700480365792417,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002940,3833.0,8.251403065380556,0.3055555555555556,3527.4444444444443
1.0,0,5.231108616854587,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,LP002941,7383.0,8.906935339059165,0.5194444444444445,6863.555555555556
0.0,0,4.477336814478207,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002943,2987.0,8.00202481821611,0.24444444444444444,2742.5555555555557
1.0,1,5.19295685089021,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,LP002945,9963.0,9.206633510044856,0.5,9463.0
1.0,1,5.2574953720277815,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002948,5780.0,8.662158961666423,0.5333333333333333,5246.666666666667
1.0,0,5.857933154483459,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,LP002949,42083.0,10.647399137646048,1.9444444444444444,40138.555555555555
1.0,1,5.043425116919247,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002950,5686.0,8.645762292210945,0.4305555555555556,5255.444444444444
1.0,1,4.852030263919617,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,LP002953,5703.0,8.648747631156539,0.35555555555555557,5347.444444444444
1.0,1,5.147494476813453,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002958,7977.0,8.984317679911129,0.4777777777777778,7499.222222222223
1.0,1,6.206575926724928,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002959,12000.0,9.392661928770137,1.3777777777777778,10622.222222222223
1.0,0,4.852030263919617,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,LP002960,6200.0,8.732304571033183,0.7111111111111111,5488.888888888889
1.0,1,5.153291594497779,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002961,5900.0,8.68270762989381,0.48055555555555557,5419.444444444444
1.0,1,5.056245805348308,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,LP002964,5398.0,8.59378379357795,0.4361111111111111,4961.888888888889
1.0,1,4.68213122712422,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002974,5182.0,8.552946361122055,0.3,4882.0
1.0,1,4.262679877041316,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002978,2900.0,7.9724660159745655,0.19722222222222222,2702.777777777778
1.0,1,3.688879454113936,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002979,4106.0,8.32020459757888,0.2222222222222222,3883.777777777778
1.0,1,5.53338948872752,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002983,8312.0,9.025455532779063,0.7027777777777777,7609.222222222223
1.0,1,5.231108616854587,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002984,7583.0,8.933664178700935,0.5194444444444445,7063.555555555556
0.0,0,4.890349128221754,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,LP002990,4583.0,8.430109084509125,0.36944444444444446,4213.555555555556
